Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
209,340461476,1011,1321,884,364,73,2005,36360,0,0,0,0,79.5992,645.113,120.666,0.0209359,0.0418706,0.0131132
210,340461476,1011,1170,731,378,61,1848,34440,0,0,0,0,64.627,878.271,80.1411,0.0111172,0.0314689,0.0138696
211,340461476,1011,1126,712,346,68,1797,28800,0,0,0,0,104.286,591.624,140.43,0.0113381,0.0430103,0.00963235
212,340461476,1011,1158,772,318,68,1804,27480,0,0,0,0,158.129,832.311,201.143,0.0197512,0.0359869,0.0198347
213,340461476,1011,992,619,308,65,1648,29340,0,0,0,0,78.1836,736.968,61.0929,0.0399315,0.0471832,0.034208
214,340461476,1011,1087,722,298,67,1694,26720,0,0,0,0,69.643,717.778,44.27,0.0134799,0.0438671,0.00906423
215,340461476,1011,1001,644,289,68,1583,28200,0,0,0,0,119.109,725.957,124.788,0.0151398,0.0431357,0.00807847
216,340461476,1012,1120,774,289,57,1681,26460,0,0,0,0,58.1674,729.006,69.186,0.0340313,0.0371523,0.0241838
217,340461476,1012,1104,750,295,59,1620,28200,0,0,0,0,39.8571,677.094,54.2857,0.0138494,0.0418488,0.0142946
218,340461476,1012,1058,719,280,59,1556,27200,0,0,0,0,46.9329,539.912,34.1477,0.00673262,0.0395037,0.0105614
219,340461476,1012,1029,706,265,58,1538,27880,0,0,0,0,74.7408,661.635,84.2675,0.00969689,0.0312811,0.00669563
220,340461476,1012,1033,699,275,59,1500,27120,0,0,0,0,103.466,665.683,98.4066,0.0158349,0.0372542,0.0156051
221,340461476,1012,986,653,269,64,1448,25840,0,0,0,0,100.752,645.346,124.946,0.0187438,0.0408394,0.0185673
222,340461476,1013,875,547,262,66,1307,25960,0,0,0,0,43.2523,630.882,60.3915,0.0296328,0.0358127,0.0282684
223,340461476,1013,850,530,257,63,1291,21900,0,0,0,0,48.0662,655.849,70.8514,0.0103972,0.0349326,0.0161475
224,340461476,1013,825,535,238,52,1249,21460,0,0,0,0,56.9319,603.162,71.8133,0.012921,0.043665,0.0224213
225,340461476,1014,819,542,224,53,1200,22920,0,0,0,0,37.7493,762.499,47.9437,0.014826,0.0418862,0.0223023
226,340461476,1014,813,527,234,52,1173,23800,0,0,0,0,69.8862,625.821,68.6514,0.00939037,0.0499017,0.0132441
227,340461476,1014,780,514,215,51,1128,20620,0,0,0,0,75.2549,640.642,63.8389,0.0197419,0.0376547,0.0188603
228,340461476,1014,784,538,206,40,1115,20140,0,0,0,0,38.0319,586.885,39.3688,0.0230843,0.0458912,0.0187761
229,340461476,1014,856,618,190,48,1157,19720,0,0,0,0,67.2202,572.072,61.5781,0.0110558,0.0398699,0.0198832
230,340461476,1014,848,612,195,41,1169,22720,0,0,0,0,79.551,654.937,86.0568,0.0275493,0.0419408,0.016917
231,340461476,1014,834,597,195,42,1157,23060,0,0,0,0,49.2785,567.364,52.6429,0.0223458,0.040279,0.0296747
232,340461476,1014,829,584,209,36,1146,21440,0,0,0,0,62.9447,592.884,79.0498,0.0200319,0.0322,0.0176654
233,340461476,1014,802,555,214,33,1100,23700,0,0,0,0,12.5813,515.279,28.646,0.022642,0.0379567,0.0260032
234,340461476,1014,821,566,218,37,1086,23880,0,0,0,0,33.5366,615.575,21.8186,0.00398142,0.0294445,0.00942302
235,340461476,1014,792,547,205,40,1047,20040,0,0,0,0,64.3137,567.748,69.3486,0.0104802,0.0354594,0.00657187
236,340461476,1014,793,547,207,39,1049,19240,0,0,0,0,72.2531,530.71,92.2813,0.0321568,0.0376491,0.0234286
237,340461476,1014,688,449,197,42,969,17860,0,0,0,0,20.7934,562.68,19.5483,0.0334505,0.035956,0.0397764
238,340461476,1014,682,452,194,36,940,16780,0,0,0,0,60.5056,596.953,63.2285,0.00953825,0.0437543,0.00693201
239,340461476,1015,654,437,188,29,923,17240,0,0,0,0,107.024,559.019,116.915,0.0280118,0.0475281,0.0306934
240,340461476,1015,641,429,180,32,918,16820,0,0,0,0,116.252,536.001,124.947,0.050011,0.0442963,0.0471432
241,340461476,1015,630,426,174,30,916,17280,0,0,0,0,71.8419,536.301,89.9354,0.0480381,0.0428801,0.0657615
242,340461476,1015,661,455,175,31,951,16360,0,0,0,0,53.8804,571.898,67.756,0.0289685,0.0433901,0.0368588
243,340461476,1015,652,442,178,32,939,17180,0,0,0,0,78.2122,556.002,110.902,0.0228307,0.0501665,0.02606
244,340461476,1015,638,422,188,28,928,16440,0,0,0,0,66.8901,532.507,65.989,0.05357,0.0418677,0.0454518
245,340461476,1016,619,409,185,25,923,16360,0,0,0,0,129.185,543.313,144.428,0.0407866,0.0429441,0.0274954
246,340461476,1016,608,402,182,24,906,15280,0,0,0,0,68.2228,521.768,48.5809,0.0807406,0.0421172,0.0776493
247,340461476,1016,602,403,169,30,889,16240,0,0,0,0,34.5221,443.583,39.3578,0.0421129,0.0452923,0.0227013
248,340461476,1016,588,382,171,35,879,14400,0,0,0,0,74.3983,549.384,91.2202,0.0243113,0.0358886,0.0159991
249,340461476,1016,605,417,155,33,884,14080,0,0,0,0,113.571,536.274,137.412,0.0502691,0.0476069,0.0661016
250,340461476,1016,615,433,149,33,851,14940,0,0,0,0,60.2818,519.618,42.6464,0.0962463,0.0455241,0.122689
251,340461476,1016,544,376,137,31,752,14920,0,0,0,0,119.708,503.384,133.231,0.0579633,0.0428727,0.0239586
252,340461476,1016,604,438,137,29,797,13140,0,0,0,0,196.266,494.554,226.295,0.0906881,0.0433205,0.0672885
253,340461476,1016,582,407,144,31,777,14420,0,0,0,0,85.4767,503.892,112.863,0.272591,0.0434582,0.217591
254,340461476,1016,593,411,149,33,784,15380,0,0,0,0,169.669,635.216,181.187,0.0806384,0.0422728,0.0783771
255,340461476,1016,567,393,147,27,777,15280,0,0,0,0,139.603,463.181,160.114,0.273659,0.0480496,0.117654
256,340461476,1015,563,389,147,27,761,15840,0,0,0,0,59.2729,359.271,61.7477,0.120347,0.0374136,0.0920196
257,340461476,1015,555,389,134,32,764,14680,0,0,0,0,83.4086,460.41,91.5651,0.0411618,0.0278074,0.0417214
258,340461476,1015,638,468,133,37,805,14260,0,0,0,0,219.452,492.436,272.946,0.075826,0.0383036,0.0586956
259,340461476,1015,642,468,139,35,803,14440,0,0,0,0,208.487,480.077,221.985,0.154544,0.0420885,0.239427
260,340461476,1015,558,385,137,36,734,17200,0,0,0,0,65.191,525.85,48.9899,0.160374,0.0389041,0.277481
261,340461476,1015,550,386,130,34,722,13740,0,0,0,0,129.67,482.093,159.077,0.0708598,0.035675,0.0318116
262,340461476,1015,549,385,133,31,725,13500,0,0,0,0,253.569,480.956,295.409,0.104572,0.0407862,0.233937
263,340461476,1015,554,390,134,30,714,16360,0,0,0,0,187.071,564.364,204.856,0.253569,0.0420416,0.278688
264,340461476,1016,608,445,136,27,799,15560,0,0,0,0,182.102,455.392,192.113,0.150864,0.039744,0.22267
265,340461476,1016,611,446,144,21,795,16820,0,0,0,0,52.4509,453.593,66.6121,0.102304,0.0356331,0.192113
266,340461476,1016,603,440,140,23,802,16540,0,0,0,0,148.761,490.751,186.512,0.0359253,0.0324458,0.0482696
267,340461476,1016,688,523,142,23,876,15200,0,0,0,0,73.0518,436.795,46.6129,0.140341,0.0351541,0.122705
268,340461476,1017,642,480,135,27,865,16880,0,0,0,0,170.482,518.716,177.758,0.0760956,0.0342853,0.0310753
269,340461476,1017,621,457,138,26,835,18180,0,0,0,0,100.352,357.417,107.947,0.105236,0.0392967,0.0862901
270,340461476,1017,619,458,136,25,833,16140,0,0,0,0,63.7679,400.871,76.9644,0.0496794,0.0251348,0.0556428
271,340461476,1017,608,445,136,27,857,15000,0,0,0,0,28.6771,467.484,58.5302,0.0442833,0.0297824,0.062068
272,340461476,1017,678,515,132,31,921,16240,0,0,0,0,110.642,511.25,109.046,0.0199147,0.04037,0.0295607
273,340461476,1017,590,420,138,32,838,17460,0,0,0,0,313.902,533.936,346.78,0.0507531,0.0409655,0.0690166
274,340461476,1018,614,442,144,28,840,15380,0,0,0,0,299.155,450.75,357.616,0.129712,0.0397274,0.216738
275,340461476,1018,615,443,147,25,834,17440,0,0,0,0,420.786,422.722,459.652,0.154203,0.0390598,0.188219
276,340461476,1018,733,560,149,24,964,15840,0,0,0,0,421.989,430.846,458.433,0.239083,0.0311742,0.216817
277,340461476,1019,786,603,162,21,984,18100,0,0,0,0,472.435,428.142,497.928,0.175829,0.0368245,0.263467
278,340461476,1019,809,620,169,20,1026,20840,0,0,0,0,50.6206,298.051,73.8008,0.210909,0.033712,0.157572
279,340461476,1019,824,633,171,20,1039,18560,0,0,0,0,120.213,439.462,123.682,0.0205775,0.0188401,0.0288284
280,340461476,1019,777,589,161,27,1027,19760,0,0,0,0,515.869,563.727,553.521,0.0556543,0.0312118,0.053311
281,340461476,1019,744,552,166,26,998,20340,0,0,0,0,176.617,414.274,200.019,0.138674,0.0472926,0.13435
282,340461476,1019,673,488,163,22,947,19060,0,0,0,0,468.88,446.976,503.755,0.0496116,0.0301949,0.0653657
283,340461476,1019,696,500,171,25,980,17240,0,0,0,0,265.812,408.451,271.236,0.153229,0.0342773,0.170188
284,340461476,1020,852,652,176,24,1114,17020,0,0,0,0,124.425,301.19,150.139,0.0898014,0.0365996,0.0869346
285,340461476,1020,811,613,167,31,1107,19300,0,0,0,0,134.82,487.495,156.8,0.0409292,0.0305467,0.0364414
286,340461476,1020,802,603,169,30,1126,21020,0,0,0,0,290.111,390.457,331.79,0.0313535,0.0411041,0.0499364
287,340461476,1020,792,592,162,38,1107,21040,0,0,0,0,144.237,506.333,156.375,0.0650473,0.0319523,0.0764494
288,340461476,1020,698,488,171,39,998,19800,0,0,0,0,118.264,334.752,153.293,0.0387733,0.0363745,0.0459925
289,340461476,1020,822,612,169,41,1123,17960,0,0,0,0,204.254,525.393,218.949,0.0438014,0.0228033,0.0633444
290,340461476,1020,799,598,164,37,1074,21580,0,0,0,0,130.034,400.48,134.372,0.06995,0.0440766,0.070176
291,340461476,1020,834,626,172,36,1149,22520,0,0,0,0,200.044,397.125,240.716,0.0520138,0.0269502,0.0318417
292,340461476,1020,741,520,182,39,1054,23340,0,0,0,0,236.073,410.166,276.526,0.0526432,0.0265103,0.0643625
293,340461476,1020,979,756,178,45,1281,19380,0,0,0,0,77.1417,356.014,123.824,0.0495952,0.0271993,0.0790074
294,340461476,1020,1044,810,181,53,1365,28400,0,0,0,0,146.77,394.68,183.744,0.0260614,0.0281211,0.032932
295,340461476,1020,1101,856,199,46,1426,28940,0,0,0,0,171.33,451.187,172.589,0.0269797,0.0233538,0.0303208
296,340461476,1020,1162,911,208,43,1450,29500,0,0,0,0,148.268,527.039,169.742,0.0229665,0.0314197,0.02424
297,340461476,1021,1081,809,229,43,1371,29340,0,0,0,0,255.089,499.816,293.877,0.0228808,0.034628,0.0217618
298,340461476,1022,1047,782,223,42,1384,26180,0,0,0,0,150.712,407.745,177.792,0.0353309,0.0394177,0.031131
299,340461476,1022,1194,913,239,42,1489,27300,0,0,0,0,127.416,366.654,131.796,0.0212271,0.0366677,0.0223356
300,340461476,1023,1371,1081,250,40,1659,29320,0,0,0,0,64.2738,264.323,96.7488,0.0190743,0.0258571,0.0204652
301,340461476,1024,1444,1113,271,60,1745,37420,0,0,0,0,474.107,498.994,528.675,0.00828271,0.0227865,0.00971373
302,340461476,1024,1388,1031,293,64,1718,39720,0,0,0,0,192.86,397.67,233.623,0.0463901,0.0305756,0.0485914
303,340461476,1024,1420,1060,296,64,1719,35020,0,0,0,0,55.1488,255.057,63.2766,0.0186159,0.0227761,0.0196322
304,340461476,1024,1271,905,311,55,1553,39020,0,0,0,0,443.501,497.478,490.224,0.00590458,0.0148982,0.00739213
305,340461476,1024,1366,999,307,60,1639,33900,0,0,0,0,562.031,402.99,605.257,0.045534,0.027274,0.0444043
306,340461476,1024,1364,997,304,63,1659,35080,0,0,0,0,2243.14,439.806,2495.27,0.0648996,0.0284598,0.054626
307,340461476,1024,1205,848,288,69,1498,34440,0,0,0,0,1759.78,495.317,1963.09,0.258427,0.0262728,0.25831
308,340461476,1025,1311,949,296,66,1630,31620,0,0,0,0,1040.46,449.791,1174.29,0.187211,0.0310739,0.215725
309,340461476,1025,1345,972,315,58,1656,37220,0,0,0,0,1048.03,466.074,1109.03,0.146544,0.0301468,0.122322
310,340461476,1025,1281,921,296,64,1607,35680,0,0,0,0,1955.98,524.635,2129.21,0.10716,0.0268167,0.110242
311,340461476,1025,1271,907,285,79,1618,34740,0,0,0,0,743.451,307.252,873.167,0.226912,0.0308609,0.211651
312,340461476,1025,1272,907,282,83,1615,32920,0,0,0,0,218.174,349.19,273.304,0.0776045,0.0196202,0.0919123
313,340461476,1025,1251,903,256,92,1611,28640,0,0,0,0,460.729,486.002,515.033,0.0287071,0.0228827,0.0271674
314,340461476,1025,1278,934,257,87,1662,33600,0,0,0,0,2110.96,506.262,2339.84,0.0700197,0.0340337,0.0661996
315,340461476,1025,1124,783,240,101,1503,32340,0,0,0,0,636.155,501.926,680.173,0.254947,0.0298152,0.280557
316,340461476,1025,1083,762,220,101,1486,29400,0,0,0,0,1787.77,347.384,1920.08,0.0832664,0.030568,0.0821465
317,340461476,1025,1135,804,233,98,1556,28220,0,0,0,0,559.098,451.356,573.108,0.289283,0.0228542,0.239411
318,340461476,1025,1261,927,229,105,1690,30260,0,0,0,0,2174.54,570.195,2431.49,0.0718635,0.0334338,0.0825805
319,340461476,1025,1298,965,222,111,1739,32300,0,0,0,0,1384.17,499.897,1559.86,0.291494,0.0392156,0.294369
320,340461476,1025,1147,816,224,107,1588,31480,0,0,0,0,2576.32,515.724,2916.02,0.144185,0.035204,0.183513
321,340461476,1025,1280,942,228,110,1657,32500,0,0,0,0,2567.28,573.946,2873.98,0.34628,0.0324355,0.358234
322,340461476,1025,2457,2114,240,103,2857,36820,0,0,0,0,2407.41,568.412,2732.67,0.316949,0.0382631,0.305743
323,340461476,1025,3012,2604,308,100,3404,66520,0,0,0,0,1056.32,429.856,1155.47,0.261107,0.0337938,0.253495
324,340461476,1025,3215,2733,392,90,3625,79700,0,0,0,0,607.596,438.451,696.996,0.0442346,0.021798,0.0504132
325,340461476,1025,3354,2811,440,103,3768,82920,0,0,0,0,1462.24,489.471,1609.15,0.021919,0.0243044,0.0205361
326,340461476,1025,3852,3246,506,100,4368,88980,0,0,0,0,829.153,477.676,886.949,0.0483544,0.0255465,0.0480058
327,340461476,1025,3748,3080,572,96,4364,100500,0,0,0,0,1138.5,538.202,1257.44,0.0260249,0.0239797,0.0238427
328,340461476,1025,3440,2723,623,94,4132,97140,0,0,0,0,2229.21,505.343,2458.9,0.0308035,0.0313273,0.0271234
329,340461476,1025,3314,2564,669,81,4025,89040,0,0,0,0,1100.34,380.624,1242.6,0.0621989,0.0276446,0.0571571
330,340461476,1025,3879,3100,701,78,4615,87520,0,0,0,0,2414.15,535.402,2618.5,0.0328068,0.0193998,0.0346322
331,340461476,1025,3783,2947,756,80,4565,101740,0,0,0,0,9646.56,938.94,10658.3,0.0764941,0.0286311,0.0702766
332,340461476,1026,4144,3297,775,72,4948,96800,0,0,0,0,5062.01,630.738,5549.68,0.2503,0.044754,0.252446
333,340461476,1026,3624,2745,791,88,4444,110060,0,0,0,0,3301.21,713.523,3882.24,0.135276,0.0301212,0.144373
334,340461476,1026,3474,2557,812,105,4305,98680,0,0,0,0,3711.58,707.539,4244.1,0.072778,0.034271,0.0884739
335,340461476,1026,3963,3044,794,125,4837,88920,0,0,0,0,2246.79,624.09,2472.21,0.101409,0.0392641,0.0963254
336,340461476,1026,3459,2516,800,143,4358,101700,0,0,0,0,447.527,473.934,527.59,0.0671484,0.0367544,0.0642467
337,340461476,1026,4656,3721,814,121,5585,90440,0,0,0,0,1399.77,527.562,1620.2,0.0114927,0.0280434,0.0115044
338,340461476,1026,5235,4248,853,134,6226,123180,0,0,0,0,1541.74,575.198,1675.93,0.0396761,0.0338615,0.0409347
339,340461476,1026,5709,4630,890,189,6652,138980,0,0,0,0,1737.67,452.606,1858.64,0.0318936,0.0317088,0.0295579
340,340461476,1026,5476,4288,992,196,6499,150580,0,0,0,0,700.564,490.562,673.854,0.032492,0.0232583,0.0281442
341,340461476,1026,5108,3875,1013,220,6212,137680,0,0,0,0,3574.93,665.615,4009.37,0.01168,0.0246019,0.00953656
342,340461476,1027,5107,3814,1077,216,6237,134040,0,0,0,0,969.412,418.422,1010.91,0.0652122,0.0350324,0.0627838
343,340461476,1027,4475,3158,1101,216,5645,132700,0,0,0,0,1632.97,664.761,1848.97,0.0185782,0.0228396,0.0159098
344,340461476,1027,4277,3000,1089,188,5463,112940,0,0,0,0,1736.38,586.592,1900.75,0.0302514,0.035435,0.0308367
345,340461476,1027,4229,2949,1041,239,5428,111020,0,0,0,0,5976.25,836.117,6663.95,0.0389147,0.0352944,0.0367651
346,340461476,1027,3704,2441,1046,217,4925,110840,0,0,0,0,2017.72,583.647,2187.8,0.132806,0.0475067,0.137628
347,340461476,1027,4407,3185,996,226,5697,95040,0,0,0,0,1418.49,603.628,1606.77,0.0455057,0.0351171,0.0438613
348,340461476,1027,4836,3611,992,233,6066,118080,0,0,0,0,1225.48,586.3,1454.31,0.035569,0.0417447,0.0394783
349,340461476,1027,7731,6517,966,248,8895,124260,0,0,0,0,2712.59,650.884,2953.76,0.0252467,0.0391389,0.0266552
350,340461476,1027,8607,7265,1076,266,9942,204220,1,0,0,0,1228.78,563.02,1313.31,0.0565122,0.0409876,0.0489196
351,340461476,1027,8848,7326,1190,332,10319,225180,1,0,0,0,1034.15,592.43,1139.39,0.0138376,0.0331188,0.0133439
352,340461476,1027,9188,7488,1365,335,10804,236700,1,0,0,0,1708.06,635.198,1814.18,0.0102962,0.0324441,0.0107005
353,340461476,1027,8936,7077,1525,334,10602,247080,1,0,0,0,755.111,487.243,828.015,0.0162332,0.0360089,0.0159362
354,340461476,1028,8033,6047,1651,335,9841,237040,1,0,0,0,416.597,525.012,397.775,0.0069023,0.0248847,0.00701113
355,340461476,1028,7590,5583,1696,311,9487,205720,1,0,0,0,1946.67,690.407,2168.74,0.00400112,0.0268137,0.00350958
356,340461476,1028,7321,5291,1723,307,9232,197400,0,0,0,0,837.402,425.975,903.227,0.0219516,0.0343828,0.0223674
357,340461476,1028,7044,5021,1717,306,9057,190120,0,0,0,0,1014.54,706.559,1156.71,0.0100048,0.0220484,0.00957011
358,340461476,1028,6444,4451,1696,297,8521,177920,0,0,0,0,3199.21,809.623,3567.79,0.0123513,0.0339692,0.0132681
359,340461476,1028,7068,5117,1640,311,9135,164540,0,0,0,0,3554.25,624.91,4030.06,0.0414083,0.0437161,0.0434355
360,340461476,1028,6507,4533,1627,347,8637,183940,0,0,0,0,2490.29,650.226,2794.55,0.0517208,0.0344873,0.0518669
361,340461476,1028,7158,5182,1572,404,9265,175520,0,0,0,0,1279.87,452.426,1391.97,0.0319432,0.0277637,0.0338487
362,340461476,1028,6422,4444,1521,457,8527,186200,0,0,0,0,13691.2,1223.5,15209.4,0.0172955,0.0215852,0.0172787
363,340461476,1028,8586,6665,1420,501,10764,162840,0,0,0,0,2160.34,680.532,2351.49,0.175889,0.0492948,0.182062
364,340461476,1029,8184,6217,1451,516,10327,225800,1,0,0,0,3530.88,896.244,3957.1,0.0335456,0.0290577,0.0313448
365,340461476,1029,7204,5194,1473,537,9401,216820,1,0,0,0,32469.9,2342.55,35957.2,0.0361771,0.0380409,0.0378163
366,340461476,1029,6812,4811,1471,530,9037,185240,0,0,0,0,2059.19,700.539,2423.21,0.355484,0.0970401,0.354818
367,340461476,1029,7015,5025,1478,512,9238,175840,0,0,0,0,9351.44,1272.39,10373.7,0.0249901,0.0370264,0.0288753
368,340461476,1029,7116,5143,1466,507,9348,177420,0,0,0,0,4430.35,1005.9,4779.17,0.124752,0.057574,0.13168
369,340461476,1030,6962,4968,1493,501,9155,180080,0,0,0,0,3325.58,898.894,3664.2,0.0582328,0.0516904,0.058368
370,340461476,1030,6487,4532,1454,501,8649,183580,0,0,0,0,1968.63,666.417,2207.59,0.046747,0.041654,0.0419437
371,340461476,1030,5899,3997,1403,499,8090,164380,0,0,0,0,7877.51,1141.17,8850.79,0.0265457,0.0292802,0.0254741
372,340461476,1030,6051,4225,1342,484,8285,155320,0,0,0,0,5129.05,1061.5,5828.73,0.115236,0.0514506,0.119864
373,340461476,1030,5680,3888,1323,469,7939,155000,0,0,0,0,3630.46,1051.03,4215.18,0.0812845,0.0486929,0.0827709
374,340461476,1029,4936,3225,1242,469,7164,143440,0,0,0,0,6721.39,1074.29,7451.67,0.0621016,0.0459368,0.0572249
375,340461476,1029,4744,3108,1180,456,6976,126580,0,0,0,0,5685.35,1071.14,6239.73,0.115966,0.0523532,0.114712
376,340461476,1029,5409,3817,1136,456,7588,124220,0,0,0,0,9683.79,1127.36,10718.3,0.114532,0.0497739,0.11259
377,340461476,1029,7185,5594,1191,400,9262,145320,0,0,0,0,4681.68,973.228,4984.76,0.191834,0.0568225,0.198856
378,340461476,1029,6835,5184,1259,392,8927,180980,0,0,0,0,2914.1,981.453,3149.78,0.0809698,0.0441573,0.0761497
379,340461476,1029,11569,9850,1341,378,13530,184080,0,0,0,0,4647.81,889.883,5261.91,0.0403838,0.0439719,0.0364137
380,340461476,1029,10063,8113,1563,387,12242,306400,1,0,0,0,8573.24,1436.35,9528.61,0.0620701,0.0358824,0.0623449
381,340461476,1029,9626,7521,1718,387,12021,267120,1,0,0,0,6660.59,1215.94,7523.11,0.0649488,0.0547808,0.0643043
382,340461476,1029,9799,7575,1841,383,12291,250860,1,0,0,0,15065.7,1456.21,16738.2,0.0578076,0.0535183,0.0582374
383,340461476,1029,8609,6293,1948,368,11165,259200,1,0,0,0,7690.55,1291.85,8601.39,0.144668,0.0618085,0.135906
384,340461476,1029,18901,16599,1944,358,21552,220720,1,0,0,0,7654.73,1492.49,8416.82,0.071955,0.0508202,0.0677809
385,340461476,1029,20095,17270,2467,358,22879,492760,3,1,0,0,11435.1,1325.75,12603.2,0.0824508,0.0746245,0.0780202
386,340461476,1029,17566,14221,3033,312,20681,534740,3,1,0,0,3120.44,1151.75,3384.72,0.0539901,0.0492842,0.0496073
387,340461476,1029,16851,13260,3260,331,20208,460460,3,1,0,0,7287.66,1386.76,8324.63,0.0134991,0.034608,0.0125221
388,340461476,1029,16794,12998,3500,296,20314,433500,3,0,0,0,4002.1,1149.94,4424.67,0.0364529,0.0502085,0.0357403
389,340461476,1029,14667,10686,3688,293,18438,439180,3,1,0,0,4028.98,1124.74,4601.09,0.0206635,0.0452731,0.0206355
390,340461476,1030,15518,11568,3577,373,19191,373480,1,0,0,0,976.023,923.913,1108.47,0.0204787,0.0351701,0.0218621
391,340461476,1030,15491,11492,3675,324,19183,401800,2,0,0,0,5778.14,1497.84,6425.38,0.00602112,0.0355899,0.00597815
392,340461476,1030,14916,10863,3677,376,18762,401360,2,0,0,0,18199.6,1943.88,20012,0.0329803,0.0536476,0.0323403
393,340461476,1030,15347,11282,3643,422,19260,381480,2,0,0,0,6541.09,1449.52,7300.1,0.101639,0.0653185,0.103937
394,340461476,1030,13463,9339,3692,432,17386,400600,2,0,0,0,12913.1,1681.67,14358.4,0.0397538,0.0507536,0.038752
395,340461476,1030,16867,12801,3620,446,20869,351460,1,0,0,0,11766,1866.7,12915.2,0.0731456,0.0565837,0.0738828
396,340461476,1031,16401,12258,3691,452,20541,443060,3,1,0,0,2554.73,1081.33,2737.59,0.0766913,0.0694455,0.0754569
397,340461476,1031,15430,11147,3528,755,19604,428380,3,0,0,0,5284.99,1581.05,5813.22,0.0134516,0.0329473,0.0124255
398,340461476,1031,15119,10812,3328,979,19351,401080,2,0,0,0,7084.04,1517.1,7882.27,0.0280252,0.0511005,0.0278331
399,340461476,1032,16170,11890,3239,1041,20384,395640,2,0,0,0,6646.54,1844.58,7281.94,0.039651,0.0536077,0.0406052
400,340461476,1032,14178,9786,3354,1038,18491,430020,3,0,0,0,5222.36,1394.87,5604.95,0.0387057,0.0571079,0.038002
401,340461476,1032,19447,15121,3295,1031,23765,377000,1,0,0,0,2475.32,1344.26,2727.46,0.0275441,0.0420902,0.0270405
402,340461476,1031,19568,15059,3495,1014,24238,517060,3,1,0,0,6114.32,1332.93,6770.69,0.0152421,0.0449587,0.014767
403,340461476,1031,19936,15246,3668,1022,24918,518660,3,1,0,0,2954.86,1251.94,3264.17,0.0266443,0.0347843,0.0271632
404,340461476,1031,22296,17436,3833,1027,27418,524360,3,1,0,0,1365.46,1258.78,1551.18,0.0128138,0.0381223,0.0127896
405,340461476,1031,19733,14666,3881,1186,25080,574140,3,1,0,0,7077.29,1902,7735.77,0.0059065,0.0272936,0.00627857
