Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),male_ID,female_ID,male_age,female_age,Termination_Reason
452,1,3715,4131.15,4132,1,210,344,22.1902,17.4521,BROKEUP
409,1,3309,4139.5,4140,1,93,51,36.9066,29.3306,BROKEUP
483,1,3959,4144.98,4145,0,322,157,20.1689,15.8067,BROKEUP
466,4,3846,4166,4167,0,191,325,32.0283,25.8389,BROKEUP
441,3,3586,4171.79,4172,1,268,225,26.3196,19.387,BROKEUP
424,2,3454,4173.5,4174,1,337,40,34.872,20.8997,BROKEUP
416,4,3387,4174.84,4175,1,295,18,26.5969,19.8035,BROKEUP
433,3,3544,4175.97,4176,0,173,149,33.9796,26.7231,BROKEUP
372,1,2960,4179.77,4180,1,243,203,28.9795,24.2264,BROKEUP
418,2,3401,4187.59,4188,1,320,312,19.2463,19.9412,BROKEUP
440,4,3578,4190.75,4191,0,308,246,20.7893,17.9648,BROKEUP
457,3,3761,4190,4191,0,28,68,38.9846,31.4572,BROKEUP
505,3,4150,4197,4197,0,199,340,17.5025,16.8721,BROKEUP
430,2,3520,4197,4198,1,95,133,23.4974,19.6769,BROKEUP
463,3,3802,4204.12,4205,1,220,84,25.9274,24.6125,BROKEUP
357,1,2821,4204.45,4205,1,311,120,34.7503,31.3145,BROKEUP
482,1,3958,4209.26,4210,0,288,115,24.3644,18.0503,BROKEUP
426,1,3489,4212,4213,1,272,257,27.454,25.8383,BROKEUP
415,2,3381,4227.17,4228,1,279,235,19.9809,18.3641,BROKEUP
432,2,3541,4237.75,4238,0,90,342,20.0594,22.9232,BROKEUP
486,1,3970,4238.95,4239,1,154,117,25.158,20.7941,BROKEUP
454,2,3744,4251.57,4252,1,163,277,40.7158,24.2454,BROKEUP
487,2,3977,4255.44,4256,1,4,179,28.2906,18.2157,BROKEUP
516,4,4232,4265.35,4266,0,268,312,26.5771,20.1549,BROKEUP
448,3,3669,4270.28,4271,1,76,71,36.2461,30.1156,BROKEUP
480,3,3945,4281.33,4282,0,294,213,31.3686,23.7523,BROKEUP
497,1,4080,4286.04,4287,0,314,59,30.0058,24.4929,BROKEUP
511,1,4205,4289.56,4290,0,199,25,17.7572,17.5349,BROKEUP
517,1,4244,4300.59,4301,0,210,203,22.6532,24.5579,BROKEUP
504,1,4138,4304.27,4305,0,297,253,26.4259,24.4472,BROKEUP
515,1,4225,4312,4313,0,295,325,26.975,26.2389,BROKEUP
420,1,3417,4342.01,4343,1,261,118,27.6341,19.3658,BROKEUP
488,3,3985,4348.33,4349,0,165,197,19.315,20.6022,BROKEUP
474,1,3921,4354.3,4355,0,47,232,20.7492,17.212,BROKEUP
438,1,3556,4358.29,4359,0,78,74,19.5504,17.4046,BROKEUP
531,2,4313,4371.16,4372,0,311,149,35.2078,27.2601,BROKEUP
502,2,4105,4372.99,4373,0,234,131,27.6816,20.7682,BROKEUP
518,1,4244,4411.03,4412,0,322,133,20.9004,20.2632,BROKEUP
523,3,4291,4425.68,4426,0,76,316,36.6707,28.8174,BROKEUP
459,1,3774,4426.67,4427,0,330,98,33.7645,25.6877,BROKEUP
501,1,4103,4428.02,4429,1,198,327,27.9306,19.9147,BROKEUP
532,3,4327,4429.15,4430,0,223,246,26.2401,18.6195,BROKEUP
519,2,4275,4431.03,4432,0,154,115,25.6868,18.6585,BROKEUP
521,2,4281,4450.74,4451,0,220,235,26.6014,18.9751,BROKEUP
524,1,4296,4451.6,4452,0,173,71,34.7358,30.6115,BROKEUP
543,3,4434,4466.54,4467,0,279,246,20.6357,18.7209,BROKEUP
490,4,4022,4467.9,4468,1,29,124,26.5123,22.49,BROKEUP
545,2,4443,4472.58,4473,0,295,115,27.4134,18.7709,BROKEUP
465,1,3839,4474.47,4475,1,255,292,35.4064,32.2238,BROKEUP
509,2,4203,4484.03,4485,0,95,40,24.2837,21.7517,BROKEUP
28,1,5,4491.67,4492,2,66,67,62.7319,58.2487,BROKEUP
429,1,3508,4491.32,4492,1,139,24,23.9988,18.9532,BROKEUP
489,2,3997,4524.6,4525,0,168,181,22.5719,19.432,BROKEUP
550,4,4470,4544.06,4545,0,29,124,26.7232,22.7009,BROKEUP
33,2,7,4551.35,4552,2,333,315,66.2554,66.5394,BROKEUP
496,2,4075,4559.19,4560,1,202,215,30.9268,20.8318,BROKEUP
546,1,4444,4568.94,4569,1,159,327,17.5041,20.2983,BROKEUP
461,2,3800,4571.4,4572,0,155,237,29.9312,27.4071,BROKEUP
495,1,4074,4571.9,4572,0,26,73,27.4103,21.6598,BROKEUP
469,2,3859,4573.67,4574,0,256,6,20.4374,17.8763,BROKEUP
559,1,4503,4574,4574,0,95,115,24.5276,19.0476,BROKEUP
492,1,4046,4574.35,4575,0,172,289,17.7363,17.5321,BROKEUP
542,3,4430,4591.55,4592,0,338,253,16.7509,25.2335,BROKEUP
468,2,3847,4594.29,4595,1,290,287,39.1766,30.8843,BROKEUP
525,1,4296,4599.17,4600,0,314,51,30.8633,30.5908,BROKEUP
493,1,4061,4602.95,4603,1,183,286,22.9759,18.1621,BROKEUP
472,4,3897,4608.05,4609,0,52,319,27.4196,24.293,BROKEUP
503,1,4132,4621.15,4622,1,219,344,23.8645,18.7946,BROKEUP
533,3,4343,4624.46,4625,1,191,106,33.2831,33.9143,BROKEUP
539,2,4383,4629.07,4630,1,234,277,28.3858,25.281,BROKEUP
561,3,4529,4634.43,4635,0,279,133,21.0959,20.8741,BROKEUP
530,3,4310,4637.05,4638,1,297,312,27.3382,21.1741,BROKEUP
38,1,11,4639.27,4640,2,326,296,66.9923,64.5082,BROKEUP
514,1,4217,4639.8,4640,1,272,122,28.6239,26.0147,BROKEUP
544,2,4439,4660.06,4661,0,322,222,21.5826,33.3453,BROKEUP
456,1,3755,4675.13,4676,1,135,336,22.4735,18.4713,BROKEUP
499,1,4095,4680.13,4681,1,61,329,31.2373,27.1967,BROKEUP
551,2,4474,4690.27,4691,0,294,246,32.4891,19.3346,BROKEUP
520,2,4276,4692.28,4693,0,248,225,23.3068,20.8144,BROKEUP
540,2,4386,4700.98,4701,1,8,197,37.885,21.5666,BROKEUP
508,1,4198,4710.72,4711,0,320,116,20.6792,20.8445,BROKEUP
473,1,3905,4741.19,4742,1,55,136,19.5835,20.836,BROKEUP
575,2,4637,4751.9,4752,1,279,115,21.4165,19.5352,BROKEUP
529,1,4308,4760.56,4761,0,199,25,19.0477,18.8254,BROKEUP
567,3,4604,4776.38,4777,1,173,316,35.6262,29.779,BROKEUP
581,2,4692,4781.74,4782,1,135,336,22.764,18.7617,BROKEUP
549,4,4460,4796.52,4797,0,90,131,21.5909,21.9298,BROKEUP
107,3,372,4808.4,4809,2,265,334,51.6362,37.6604,BROKEUP
462,1,3802,4818.18,4819,1,85,54,26.3009,27.1144,BROKEUP
485,2,3963,4821.58,4822,1,30,176,32.1104,26.1676,BROKEUP
53,2,48,4826.17,4827,2,273,94,66.8159,62.8175,BROKEUP
506,1,4187,4835.21,4836,0,243,18,30.7767,21.6145,BROKEUP
570,2,4622,4836.5,4837,0,19,286,18.3373,18.8032,BROKEUP
119,1,495,4836.38,4837,2,293,69,69.487,65.1429,BROKEUP
578,3,4691,4859.6,4860,0,168,329,23.4897,27.6871,BROKEUP
597,2,4835,4864.1,4865,0,322,336,22.1415,18.9891,BROKEUP
450,1,3684,4871.29,4872,1,324,23,25.9162,30.0859,BROKEUP
422,2,3442,4880.2,4881,2,185,143,47.9378,40.203,BROKEUP
548,2,4457,4880.94,4881,1,78,232,20.9805,18.6531,BROKEUP
512,2,4213,4881.86,4882,1,288,283,26.2055,22.3278,BROKEUP
553,1,4497,4894.84,4895,0,295,59,28.5695,26.1586,BROKEUP
494,2,4063,4897.35,4898,1,259,208,23.4102,16.9376,BROKEUP
476,2,3936,4900.09,4901,0,148,216,25.1396,26.4644,BROKEUP
592,3,4787,4905.34,4906,0,218,25,17.7371,19.2226,BROKEUP
507,4,4197,4907.31,4908,1,337,340,36.8829,18.82,BROKEUP
562,1,4555,4912.05,4913,1,87,181,18.0748,20.495,BROKEUP
596,1,4830,4918.94,4919,0,9,186,16.1264,16.5892,BROKEUP
538,1,4374,4920.76,4921,0,47,118,22.2998,20.9493,BROKEUP
602,2,4872,4929.02,4930,0,322,286,22.3195,19.058,BROKEUP
510,1,4205,4931.01,4932,1,46,284,32.9841,30.2869,BROKEUP
572,1,4624,4934.27,4935,0,159,344,18.5068,19.6521,BROKEUP
541,1,4408,4943.88,4944,1,317,120,40.9042,33.3391,BROKEUP
565,2,4571,4944.86,4945,1,12,24,18.9793,20.1943,BROKEUP
588,2,4751,4973.37,4974,0,234,277,29.3282,26.2235,BROKEUP
536,1,4365,4984.59,4985,0,305,74,20.125,19.1196,BROKEUP
589,3,4773,4991.93,4992,0,248,225,24.126,21.6336,BROKEUP
603,2,4881,5010.35,5011,0,199,122,19.7326,27.0311,BROKEUP
115,2,450,5043.17,5044,2,104,169,48.6529,45.0638,BROKEUP
568,1,4618,5043.71,5044,1,241,289,19.4336,18.8171,BROKEUP
618,2,4948,5051.97,5052,0,155,286,31.2463,19.3922,BROKEUP
534,1,4346,5058.3,5059,1,261,179,29.5958,20.4157,BROKEUP
580,2,4692,5060.35,5061,1,338,35,18.0358,16.0418,BROKEUP
571,1,4623,5064.69,5065,1,154,319,27.421,25.5423,BROKEUP
604,1,4886,5065.22,5066,0,78,136,21.4874,21.7237,BROKEUP
59,1,68,5075.44,5076,2,217,310,73.0387,60.5133,BROKEUP
27,1,5,5094.45,5095,2,31,75,71.9823,62.4948,BROKEUP
608,2,4908,5111.51,5112,0,96,25,17.7033,19.787,BROKEUP
513,2,4214,5120.25,5121,1,150,157,18.9029,18.4806,BROKEUP
555,1,4497,5122.76,5123,1,220,40,28.4425,23.4997,BROKEUP
585,1,4723,5123.65,5124,1,272,124,29.9499,24.2872,BROKEUP
586,1,4724,5128.9,5129,0,165,6,21.452,19.3968,BROKEUP
632,1,5080,5153.94,5154,0,305,179,20.588,20.6759,BROKEUP
569,2,4622,5162.2,5163,1,52,215,28.9374,22.4838,BROKEUP
528,3,4305,5171.81,5172,1,210,117,25.0395,23.3503,BROKEUP
605,2,4891,5174.26,5175,1,280,115,16.8532,20.6941,BROKEUP
35,2,8,5175.86,5176,2,138,147,47.8197,46.1598,BROKEUP
552,2,4485,5181.91,5182,0,166,149,42.9438,29.4793,BROKEUP
613,1,4920,5210.58,5211,0,288,283,27.1069,23.2292,BROKEUP
649,2,5201,5243.92,5244,0,19,157,19.4523,18.8176,BROKEUP
651,3,5222,5244.27,5245,0,324,179,26.9381,20.9253,BROKEUP
623,1,4999,5252.39,5253,1,173,120,36.9303,34.1857,BROKEUP
563,3,4565,5255.85,5256,1,311,335,37.6297,28.6253,BROKEUP
579,2,4691,5256.16,5257,0,172,246,19.6048,20.8853,BROKEUP
619,3,4956,5262.56,5263,0,256,208,22.325,17.9376,BROKEUP
587,1,4744,5273.22,5274,0,55,207,21.041,16.3553,BROKEUP
627,1,5049,5279.33,5280,0,248,289,24.915,19.4637,BROKEUP
479,1,3945,5294.8,5295,1,206,228,20.216,22.8816,BROKEUP
626,4,5020,5338.51,5339,0,22,230,19.8918,16.2935,BROKEUP
621,2,4982,5341.13,5342,1,47,24,23.4533,21.282,BROKEUP
611,2,4914,5347.49,5348,1,314,51,32.9127,32.6402,BROKEUP
655,1,5269,5356.51,5357,0,250,157,16.0356,19.1272,BROKEUP
662,1,5341,5367.01,5368,0,55,49,21.2986,16.8094,BROKEUP
635,2,5119,5373.12,5374,1,199,136,20.7271,22.5675,BROKEUP
411,1,3358,5389.7,5390,2,252,331,34.4109,32.5169,BROKEUP
558,2,4501,5404.46,5405,0,139,98,26.5002,28.3671,BROKEUP
620,1,4971,5404.88,5405,0,337,284,38.2446,31.5828,BROKEUP
470,2,3875,5406.46,5407,1,2,240,18.8022,22.6533,BROKEUP
574,2,4631,5414.06,5415,1,183,73,25.2006,23.9694,BROKEUP
629,1,5068,5414.48,5415,0,9,286,17.4853,20.3867,BROKEUP
659,4,5327,5415.24,5416,0,150,80,19.7111,15.8481,BROKEUP
591,1,4780,5419.6,5420,1,202,237,33.2829,29.7304,BROKEUP
547,1,4452,5425.22,5426,1,308,235,24.1729,21.6463,BROKEUP
609,1,4912,5431.74,5432,0,90,340,23.3306,20.2556,BROKEUP
15,1,2,5435.54,5436,2,156,132,58.6175,54.9306,BROKEUP
615,3,4925,5446.13,5447,1,243,181,32.4507,21.958,BROKEUP
676,1,5453,5458.47,5459,0,206,36,20.6653,16.6077,BROKEUP
644,2,5174,5463.04,5464,0,154,117,28.5142,24.1503,BROKEUP
535,2,4355,5495.77,5496,1,178,92,45.9368,38.1942,BROKEUP
661,1,5328,5497.11,5498,0,146,208,17.8733,18.5815,BROKEUP
652,2,5238,5519.67,5520,0,165,115,22.5232,21.6393,BROKEUP
600,1,4864,5526.13,5527,1,168,10,25.3171,17.9709,BROKEUP
646,2,5181,5531.3,5532,0,234,319,30.857,26.8218,BROKEUP
607,1,4898,5545.08,5546,1,259,18,25.1856,23.5597,BROKEUP
500,1,4097,5547.01,5548,1,126,189,21.4058,21.0761,BROKEUP
593,4,4788,5554.97,5555,0,135,312,24.8818,23.6864,BROKEUP
679,2,5471,5584.26,5585,0,311,136,38.5311,23.1456,BROKEUP
643,3,5171,5599.92,5600,0,295,214,30.5011,17.3535,BROKEUP
675,2,5451,5615.77,5616,0,324,124,27.9545,25.6352,BROKEUP
656,3,5277,5620.92,5621,0,220,283,29.8069,24.3525,BROKEUP
648,1,5201,5631.77,5632,0,280,215,18.1053,23.7688,BROKEUP
594,2,4820,5634.09,5635,0,320,131,23.2107,24.2257,BROKEUP
583,2,4706,5635.4,5636,0,95,197,27.4372,24.1282,BROKEUP
564,1,4568,5649.84,5650,0,29,213,29.7506,27.5003,BROKEUP
647,3,5195,5653.78,5654,1,191,292,36.1023,35.454,BROKEUP
595,2,4830,5669.34,5670,0,294,54,35.1713,29.4459,BROKEUP
526,1,4301,5672.04,5673,1,4,257,32.1728,29.8383,BROKEUP
658,3,5307,5693.82,5694,1,256,246,23.5058,22.0826,BROKEUP
50,3,43,5699.13,5700,2,34,53,68.8538,58.7436,BROKEUP
478,2,3943,5709.51,5710,1,196,343,38.2612,26.8341,BROKEUP
576,4,4665,5723.77,5724,1,297,133,30.3136,23.8577,BROKEUP
634,1,5114,5732.82,5733,0,338,25,19.8769,21.4884,BROKEUP
677,3,5455,5742.22,5743,0,308,340,25.0414,21.1077,BROKEUP
577,2,4680,5750.45,5751,1,219,193,26.9577,17.2014,BROKEUP
642,1,5166,5751.68,5752,0,52,122,30.5511,29.0613,BROKEUP
660,1,5328,5754.19,5755,0,19,289,20.8523,20.765,BROKEUP
650,2,5205,5778.97,5779,1,241,303,21.4473,16.5981,BROKEUP
622,1,4991,5805.47,5806,1,218,74,20.2028,21.369,BROKEUP
690,2,5599,5815.16,5816,1,135,136,25.5968,23.7785,BROKEUP
601,2,4864,5824.17,5825,1,30,176,34.8584,28.9156,BROKEUP
678,1,5459,5827.47,5828,0,90,36,24.4155,17.6186,BROKEUP
689,3,5589,5831.29,5832,0,210,115,26.8477,22.4941,BROKEUP
667,1,5371,5832.29,5833,1,250,49,17.3397,18.0834,BROKEUP
640,4,5158,5833.3,5834,1,272,59,31.8951,28.7312,BROKEUP
75,1,135,5833.79,5834,2,109,45,57.3541,58.1795,BROKEUP
614,1,4921,5840.87,5841,1,279,186,24.4001,19.1152,BROKEUP
665,1,5368,5842.39,5843,1,314,23,34.2688,32.7461,BROKEUP
704,3,5724,5843.46,5844,0,256,283,23.9168,24.9635,BROKEUP
657,2,5285,5852.68,5853,0,96,207,19.7334,17.9416,BROKEUP
633,2,5091,5858.74,5859,1,159,35,21.0383,18.2281,BROKEUP
717,3,5828,5861.92,5862,0,202,235,34.4939,22.8408,BROKEUP
560,1,4510,5861.79,5862,1,223,342,30.1634,27.3725,BROKEUP
641,1,5165,5875.54,5876,1,305,281,22.5661,17.827,BROKEUP
598,2,4841,5878.94,5879,1,255,316,39.253,32.7982,BROKEUP
636,1,5130,5888.85,5889,0,12,6,21.5656,21.479,BROKEUP
670,2,5416,5899.26,5900,1,183,240,26.5294,24.004,BROKEUP
654,2,5259,5906.75,5907,1,46,216,35.6554,29.2206,BROKEUP
727,3,5877,5909.83,5910,0,337,342,39.6281,27.504,BROKEUP
726,2,5874,5912.64,5913,0,218,235,20.496,22.9805,BROKEUP
725,2,5867,5921.87,5922,0,159,186,21.2109,19.3371,BROKEUP
687,1,5574,5931.43,5932,1,165,10,23.652,19.0805,BROKEUP
735,3,5933,5957.96,5958,0,223,240,30.4264,24.1629,BROKEUP
625,4,5013,5959.17,5960,1,291,344,20.445,22.4603,BROKEUP
191,2,1278,5959.77,5960,2,160,177,43.8254,42.7028,BROKEUP
712,2,5778,5966.32,5967,0,338,289,20.518,21.3458,BROKEUP
666,1,5370,5987.15,5988,1,42,157,19.4232,20.856,BROKEUP
320,2,2510,6010.65,6011,2,158,300,42.8026,34.6694,BROKEUP
673,1,5438,6014,6014,0,2,230,20.4652,18.1428,BROKEUP
693,1,5632,6022.09,6023,1,234,215,32.2022,24.84,BROKEUP
681,4,5513,6026.26,6027,0,252,284,36.1561,33.2869,BROKEUP
737,1,5957,6026.94,6027,0,259,235,26.5034,23.2929,BROKEUP
718,2,5832,6040.38,6041,0,195,193,17.2147,17.996,BROKEUP
721,1,5844,6052.34,6053,0,52,18,31.3758,24.9487,BROKEUP
733,2,5923,6061.97,6062,0,146,15,19.4185,16.6801,BROKEUP
663,1,5351,6068.28,6069,1,47,24,25.4451,23.2737,BROKEUP
672,3,5433,6072.22,6073,1,288,73,29.4686,25.7722,BROKEUP
702,2,5719,6078.66,6079,0,4,329,33.2851,31.0269,BROKEUP
686,1,5552,6083.38,6084,1,154,335,30.2128,30.8938,BROKEUP
699,2,5686,6089.01,6090,1,173,98,39.2235,30.2438,BROKEUP
638,4,5141,6100.47,6101,1,78,40,24.323,26.1791,BROKEUP
741,2,5978,6116.62,6117,0,279,289,25.1562,21.7568,BROKEUP
612,2,4916,6118.55,6119,1,17,232,19.9239,22.0449,BROKEUP
684,2,5545,6120.13,6121,0,168,181,26.9445,23.8046,BROKEUP
573,2,4628,6158.08,6159,1,198,253,32.6703,29.5267,BROKEUP
566,1,4588,6163.69,6164,1,26,327,31.7719,24.6682,BROKEUP
755,1,6132,6164.45,6165,0,272,215,32.802,25.2291,BROKEUP
716,3,5828,6165.92,6166,0,308,197,26.2003,25.5803,BROKEUP
708,2,5752,6174.18,6175,0,320,312,24.6902,25.385,BROKEUP
617,3,4931,6181.26,6182,1,322,336,25.7497,22.5973,BROKEUP
728,2,5879,6181.44,6182,1,90,281,25.3854,18.6654,BROKEUP
734,2,5923,6197.73,6198,1,96,186,20.6786,20.0933,BROKEUP
720,1,5843,6200.21,6201,0,199,49,22.9929,19.0916,BROKEUP
637,3,5131,6214.28,6215,1,155,277,34.4326,29.6235,BROKEUP
671,3,5432,6230.66,6231,1,55,286,23.663,22.6224,BROKEUP
628,1,5053,6241.02,6242,1,148,225,28.8135,25.0583,BROKEUP
707,2,5747,6242.79,6243,1,191,25,37.716,22.8856,BROKEUP
723,1,5861,6248.07,6249,1,243,257,34.648,31.4164,BROKEUP
616,1,4927,6276.07,6277,0,85,118,30.2954,24.6644,BROKEUP
745,1,6043,6290.53,6291,1,291,193,21.3518,18.6809,BROKEUP
761,3,6183,6292.27,6293,0,322,327,26.0538,25.0216,BROKEUP
740,1,5961,6313.24,6314,1,294,283,36.9357,26.2511,BROKEUP
736,1,5952,6314.37,6315,0,159,207,22.2876,19.2074,BROKEUP
694,3,5648,6332.71,6333,1,126,131,23.5565,26.1381,BROKEUP
758,3,6156,6334.91,6335,0,256,289,25.262,22.3541,BROKEUP
743,1,6031,6335.42,6336,0,105,35,19.6951,19.5349,BROKEUP
738,1,5957,6339.77,6340,0,218,6,21.6658,22.7146,BROKEUP
782,3,6339,6350.98,6351,0,195,207,18.064,19.306,BROKEUP
739,1,5961,6373.71,6374,1,210,344,28.3326,23.5946,BROKEUP
772,1,6265,6375.78,6376,0,90,25,25.9169,23.25,BROKEUP
683,1,5530,6384.49,6385,1,22,179,22.7575,24.0485,BROKEUP
54,2,56,6386.4,6387,2,245,153,87.2251,82.2452,BROKEUP
722,2,5846,6387.72,6388,1,135,136,27.164,25.3456,BROKEUP
730,2,5909,6397.11,6398,1,314,216,35.7894,30.5658,BROKEUP
759,1,6169,6397.95,6398,0,26,213,32.413,29.5496,BROKEUP
713,2,5807,6409.58,6410,1,280,318,20.2368,18.1625,BROKEUP
714,2,5810,6422.61,6423,1,219,133,28.7988,25.7728,BROKEUP
780,1,6337,6429.56,6430,0,199,283,23.6203,26.5689,BROKEUP
664,1,5364,6433.11,6434,1,248,228,28.0767,26.0021,BROKEUP
781,1,6337,6466.57,6467,0,291,35,21.834,19.8938,BROKEUP
706,2,5743,6467.98,6468,1,297,343,32.3519,28.9108,BROKEUP
691,3,5605,6480.24,6481,1,172,57,22.9582,18.7523,BROKEUP
763,1,6191,6485.96,6486,1,2,40,21.7584,27.2339,BROKEUP
750,3,6077,6486.1,6487,0,288,246,30.6028,24.2552,BROKEUP
680,2,5504,6494.4,6495,1,166,120,46.5411,37.5884,BROKEUP
682,1,5515,6508.69,6509,1,261,208,33.5684,21.3513,BROKEUP
685,1,5552,6518.49,6519,1,9,189,20.51,23.7364,BROKEUP
748,2,6071,6540.4,6541,0,250,15,19.2794,17.9925,BROKEUP
695,2,5650,6558.4,6559,1,95,319,29.9659,29.6355,BROKEUP
700,2,5697,6558.17,6559,1,139,124,29.6618,28.2187,BROKEUP
653,2,5245,6586.39,6587,0,87,285,22.6611,19.5126,BROKEUP
751,2,6084,6596.69,6597,1,259,24,28.065,24.7203,BROKEUP
778,2,6322,6603.6,6604,0,234,257,33.794,32.389,BROKEUP
692,1,5632,6613.03,6614,1,206,214,23.8297,20.1316,BROKEUP
724,1,5864,6613.03,6614,1,33,36,19.0955,19.7721,BROKEUP
786,1,6368,6614.58,6615,0,52,225,32.9155,26.0802,BROKEUP
793,4,6427,6619.43,6620,0,322,327,26.9497,25.9175,BROKEUP
757,1,6156,6623.79,6624,0,42,181,21.1657,25.1826,BROKEUP
765,2,6203,6632.98,6633,0,164,49,18.4757,20.2752,BROKEUP
764,2,6201,6633.95,6634,0,78,186,25.7833,21.2878,BROKEUP
756,4,6139,6637.5,6638,0,279,235,26.5836,24.9668,BROKEUP
696,2,5677,6637.35,6638,1,134,236,20.2751,18.3486,BROKEUP
128,1,651,6649.94,6650,2,282,201,49.4123,49.6129,BROKEUP
817,1,6630,6654.03,6655,0,139,24,29.9248,24.8792,BROKEUP
697,4,5677,6658.34,6659,1,295,237,33.4024,33.1249,BROKEUP
792,1,6421,6669.45,6670,0,105,318,20.6101,18.8748,BROKEUP
798,2,6481,6680.62,6681,0,126,57,24.5099,19.3002,BROKEUP
768,3,6233,6730.82,6731,0,320,73,26.2135,27.5749,BROKEUP
729,2,5883,6740.99,6741,1,305,74,24.936,23.9306,BROKEUP
805,3,6523,6742.26,6743,1,90,344,26.9224,24.6055,BROKEUP
783,2,6350,6759.61,6760,0,256,329,26.4264,32.8926,BROKEUP
791,1,6421,6759.71,6760,0,155,136,35.9258,26.3648,BROKEUP
214,3,1443,6760.45,6761,2,32,7,63.6158,48.1078,BROKEUP
801,2,6494,6778.32,6779,0,219,246,29.7741,25.0552,BROKEUP
771,1,6260,6781.57,6782,0,55,230,25.1725,20.2469,BROKEUP
47,4,23,6784.98,6785,2,200,278,78.519,74.452,BROKEUP
715,1,5823,6793.42,6794,1,97,303,19.2458,19.3789,BROKEUP
719,2,5838,6795.57,6796,1,29,59,32.8904,31.3669,BROKEUP
818,1,6635,6799.65,6800,1,103,214,19.9205,20.6412,BROKEUP
815,2,6620,6800.09,6801,0,234,36,34.3337,20.2844,BROKEUP
797,1,6474,6800.23,6801,0,96,35,22.3307,20.8089,BROKEUP
746,1,6044,6802.06,6803,0,165,10,26.0383,21.4668,BROKEUP
829,3,6782,6817.77,6818,0,126,230,24.8852,20.3455,BROKEUP
709,1,5752,6839.66,6840,1,324,340,31.308,24.1132,BROKEUP
776,1,6302,6853.33,6854,1,252,118,38.4219,26.2452,BROKEUP
819,1,6637,6873.64,6874,0,199,49,24.8367,20.9355,BROKEUP
803,4,6520,6882.43,6883,0,241,189,24.472,24.7337,BROKEUP
334,3,2599,6892.49,6893,2,275,262,44.3939,42.7595,BROKEUP
754,3,6129,6902.24,6903,0,223,232,33.0155,24.1928,BROKEUP
769,1,6237,6907.83,6908,1,19,286,24.0112,24.4772,BROKEUP
843,4,6875,6908.49,6909,0,90,49,27.3772,21.0313,BROKEUP
788,1,6404,6908.35,6909,1,218,197,23.2247,27.6159,BROKEUP
802,2,6513,6922.52,6923,1,261,208,34.7026,22.4856,BROKEUP
795,3,6441,6936.87,6937,0,30,284,37.9049,35.7801,BROKEUP
732,3,5923,6941.01,6942,1,202,122,37.4528,32.3216,BROKEUP
674,2,5443,6948.78,6949,1,150,80,23.9111,20.0481,BROKEUP
698,2,5677,6961.75,6962,1,220,117,33.4809,28.2544,BROKEUP
823,1,6684,6963.81,6964,0,280,318,21.7546,19.6803,BROKEUP
821,1,6657,6988.84,6989,0,134,236,21.2368,19.3102,BROKEUP
249,1,1853,6996.74,6997,2,302,238,54.5433,58.3497,BROKEUP
358,1,2824,7000.41,7001,2,82,108,47.1813,47.6755,BROKEUP
794,2,6437,7004.01,7005,0,17,207,22.3513,21.0978,BROKEUP
825,1,6708,7045.26,7046,1,314,343,37.5647,30.4944,BROKEUP
826,1,6742,7054.95,7055,1,206,74,25.0379,24.7909,BROKEUP
796,1,6443,7075.78,7076,0,173,98,41.9248,32.9452,BROKEUP
731,2,5921,7088.64,7089,1,183,115,29.7869,25.938,BROKEUP
831,2,6795,7092.11,7093,0,288,327,32.2631,27.2134,BROKEUP
814,1,6616,7096.47,7097,1,294,216,39.0809,32.4808,BROKEUP
742,2,5999,7098.99,7099,1,12,157,24.8807,23.8998,BROKEUP
845,1,6909,7113.18,7114,0,168,189,29.665,25.3665,BROKEUP
836,1,6809,7117.71,7118,0,291,303,23.6176,20.2666,BROKEUP
804,3,6523,7126.08,7127,1,198,283,35.3224,28.4785,BROKEUP
828,4,6754,7127.93,7128,0,42,186,22.5465,22.6412,BROKEUP
832,1,6803,7141.67,7142,0,55,214,26.1588,21.5782,BROKEUP
773,1,6267,7160.2,7161,1,243,277,37.1466,32.2152,BROKEUP
800,1,6494,7164.49,7165,0,26,312,34.5144,28.0974,BROKEUP
840,1,6830,7168.47,7169,1,226,230,19.7446,21.3072,BROKEUP
855,3,6989,7174.65,7175,0,218,236,23.9535,19.8198,BROKEUP
813,1,6609,7175.46,7176,1,191,319,40.2721,31.3259,BROKEUP
775,1,6296,7188.37,7189,1,47,193,28.5135,21.1412,BROKEUP
807,3,6546,7193.09,7194,0,135,133,29.3722,27.8851,BROKEUP
871,2,7177,7193.53,7194,0,105,230,22.0458,21.3756,BROKEUP
703,2,5722,7194.36,7195,2,196,331,42.3297,37.4621,BROKEUP
869,3,7147,7207.92,7208,0,17,214,22.9075,21.759,BROKEUP
760,1,6170,7211.37,7212,1,308,342,29.066,31.0711,BROKEUP
55,2,58,7235.51,7236,2,309,102,61.0574,52.88,BROKEUP
868,1,7143,7245.31,7246,0,338,327,24.0221,27.6325,BROKEUP
846,1,6910,7268.27,7269,0,2,49,23.9036,22.0176,BROKEUP
830,1,6784,7271.63,7272,1,320,344,27.6957,26.0548,BROKEUP
784,1,6355,7274.54,7275,1,146,289,22.7418,24.9294,BROKEUP
