
time,Node_ID,Before/After,RelationshipType,# of Males,# of Females,Male_Bin_Index_1,Male_Bin_Index_2,Male_Bin_Index_3,Male_Bin_Index_4,Male_Bin_Index_5,Male_Bin_Index_6,Male_Bin_Index_7,Male_Bin_Index_8,Male_Bin_Index_9,Male_Bin_Index_10,Male_Bin_Index_11,Male_Bin_Index_12,Male_Bin_Index_13,Male_Bin_Index_14,Male_Bin_Index_15,Male_Bin_Index_16,Male_Bin_Index_17,Male_Bin_Index_18,Male_Bin_Index_19,Male_Bin_Index_20,Female_Bin_Index_1,Female_Bin_Index_2,Female_Bin_Index_3,Female_Bin_Index_4,Female_Bin_Index_5,Female_Bin_Index_6,Female_Bin_Index_7,Female_Bin_Index_8,Female_Bin_Index_9,Female_Bin_Index_10,Female_Bin_Index_11,Female_Bin_Index_12,Female_Bin_Index_13,Female_Bin_Index_14,Female_Bin_Index_15,Female_Bin_Index_16,Female_Bin_Index_17,Female_Bin_Index_18,Female_Bin_Index_19,Female_Bin_Index_20
43,1,AFTER,MARITAL,10,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1,BEFORE,TRANSITORY,12,10,2,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,2,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,AFTER,TRANSITORY,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,BEFORE,INFORMAL,6,32,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,9,1,5,1,4,3,0,1,0,0,1,0,0,0
44,1,AFTER,INFORMAL,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,1,4,0,4,2,0,1,0,0,1,0,0,0
44,1,BEFORE,MARITAL,11,3,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
44,1,AFTER,MARITAL,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,1,BEFORE,TRANSITORY,10,6,0,0,1,0,1,0,0,1,1,0,0,0,0,2,1,2,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,1,AFTER,TRANSITORY,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,1,BEFORE,INFORMAL,5,35,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,2,1,9,1,4,1,5,2,1,1,0,0,1,0,0,0
45,1,AFTER,INFORMAL,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,8,1,4,1,5,2,1,0,0,0,1,0,0,0
45,1,BEFORE,MARITAL,9,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
45,1,AFTER,MARITAL,9,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46,1,BEFORE,TRANSITORY,18,16,0,1,1,0,3,1,1,2,1,0,1,0,0,2,2,2,0,0,1,0,5,0,5,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
46,1,AFTER,TRANSITORY,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,BEFORE,INFORMAL,9,37,0,1,0,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,5,3,1,8,2,4,1,6,2,1,0,0,0,1,0,0,0
46,1,AFTER,INFORMAL,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,8,0,4,1,5,2,1,0,0,0,1,0,0,0
46,1,BEFORE,MARITAL,11,2,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46,1,AFTER,MARITAL,11,2,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
47,1,BEFORE,TRANSITORY,11,11,1,0,0,0,3,0,1,1,0,0,0,0,0,1,2,1,0,0,1,0,5,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,AFTER,TRANSITORY,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,BEFORE,INFORMAL,8,33,0,0,0,0,2,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,3,4,0,8,1,4,1,5,2,1,0,0,0,1,0,0,0
47,1,AFTER,INFORMAL,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,8,1,4,1,4,2,0,0,0,0,1,0,0,0
47,1,BEFORE,MARITAL,13,3,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
47,1,AFTER,MARITAL,11,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,1,BEFORE,TRANSITORY,10,11,0,1,1,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0,1,0,6,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,AFTER,TRANSITORY,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,BEFORE,INFORMAL,5,35,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,1,2,1,0,9,1,5,2,4,2,0,0,0,1,1,0,0,0
48,1,AFTER,INFORMAL,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,9,1,5,2,3,1,0,0,0,1,1,0,0,0
48,1,BEFORE,MARITAL,12,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,1,AFTER,MARITAL,12,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,1,BEFORE,TRANSITORY,8,12,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,1,AFTER,TRANSITORY,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,1,BEFORE,INFORMAL,8,36,1,0,1,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,3,0,3,1,1,10,1,5,2,3,1,0,0,0,1,1,0,0,0
49,1,AFTER,INFORMAL,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,8,0,5,2,3,1,0,0,0,1,1,0,0,0
49,1,BEFORE,MARITAL,12,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,1,AFTER,MARITAL,11,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,1,BEFORE,TRANSITORY,13,14,1,2,1,2,1,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
50,1,AFTER,TRANSITORY,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,1,BEFORE,INFORMAL,8,34,1,0,1,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,5,2,2,8,1,5,2,3,1,0,0,0,1,1,0,0,0
50,1,AFTER,INFORMAL,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,6,0,5,2,2,1,0,0,0,1,1,0,0,0
50,1,BEFORE,MARITAL,11,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
50,1,AFTER,MARITAL,11,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
51,1,BEFORE,TRANSITORY,14,9,0,2,1,2,2,1,0,3,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,1,AFTER,TRANSITORY,8,3,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,1,BEFORE,INFORMAL,8,31,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,5,3,1,6,0,5,3,2,2,0,0,0,1,1,0,0,0
51,1,AFTER,INFORMAL,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,0,4,3,2,1,0,0,0,1,1,0,0,0
51,1,BEFORE,MARITAL,11,3,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
51,1,AFTER,MARITAL,10,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
52,1,BEFORE,TRANSITORY,13,8,0,2,1,1,3,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
52,1,AFTER,TRANSITORY,7,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52,1,BEFORE,INFORMAL,11,28,0,1,2,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3,2,5,0,5,3,2,1,0,0,0,1,1,0,0,0
52,1,AFTER,INFORMAL,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,4,3,1,0,0,0,0,1,1,0,0,0
52,1,BEFORE,MARITAL,10,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
52,1,AFTER,MARITAL,10,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
53,1,BEFORE,TRANSITORY,16,5,2,2,2,0,5,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53,1,AFTER,TRANSITORY,13,2,2,2,2,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53,1,BEFORE,INFORMAL,6,18,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,3,0,4,3,1,0,0,0,0,1,1,0,0,0
53,1,AFTER,INFORMAL,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,2,1,0,0,0,0,1,1,0,0,0
53,1,BEFORE,MARITAL,11,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
53,1,AFTER,MARITAL,11,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
54,1,BEFORE,TRANSITORY,20,7,4,2,4,0,3,2,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
54,1,AFTER,TRANSITORY,16,3,3,2,3,0,2,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54,1,BEFORE,INFORMAL,4,22,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,0,0,2,0,5,2,2,1,0,0,0,1,1,0,0,0
54,1,AFTER,INFORMAL,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,5,2,1,1,0,0,0,1,1,0,0,0
54,1,BEFORE,MARITAL,11,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
54,1,AFTER,MARITAL,11,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
55,1,BEFORE,TRANSITORY,21,9,4,2,4,1,3,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,1,AFTER,TRANSITORY,14,2,3,0,4,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,1,BEFORE,INFORMAL,2,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,1,0,5,2,1,2,0,0,0,1,1,0,0,0
55,1,AFTER,INFORMAL,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,1,0,5,2,1,2,0,0,0,1,1,0,0,0
55,1,BEFORE,MARITAL,12,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
55,1,AFTER,MARITAL,12,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
56,1,BEFORE,TRANSITORY,22,9,5,0,5,3,2,0,0,2,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0
56,1,AFTER,TRANSITORY,15,2,4,0,3,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56,1,BEFORE,INFORMAL,3,28,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,1,1,0,5,2,1,2,0,0,0,1,1,0,0,0
56,1,AFTER,INFORMAL,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,2,1,1,0,5,2,1,2,0,0,0,1,1,0,0,0
56,1,BEFORE,MARITAL,12,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
56,1,AFTER,MARITAL,9,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,1,BEFORE,TRANSITORY,27,8,6,1,3,3,3,2,2,4,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
57,1,AFTER,TRANSITORY,23,4,5,1,1,3,3,2,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
57,1,BEFORE,INFORMAL,7,31,0,0,0,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,5,1,5,2,1,2,0,5,2,1,2,0,0,0,1,1,0,0,0
57,1,AFTER,INFORMAL,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,1,1,2,0,3,2,0,2,0,0,0,1,1,0,0,0
57,1,BEFORE,MARITAL,9,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,1,AFTER,MARITAL,9,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,1,BEFORE,TRANSITORY,26,11,5,2,1,4,3,2,3,4,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0
58,1,AFTER,TRANSITORY,18,3,4,2,1,4,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
58,1,BEFORE,INFORMAL,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,3,1,1,2,0,4,3,0,3,0,0,0,1,1,0,0,0
58,1,AFTER,INFORMAL,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,3,1,1,2,0,4,3,0,3,0,0,0,1,1,0,0,0
58,1,BEFORE,MARITAL,9,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,1,AFTER,MARITAL,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,1,BEFORE,TRANSITORY,21,7,5,3,1,5,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
59,1,AFTER,TRANSITORY,18,4,5,3,0,4,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
59,1,BEFORE,INFORMAL,10,38,0,0,0,1,2,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,4,6,4,3,2,4,2,0,4,3,0,3,0,0,1,1,1,0,0,0
59,1,AFTER,INFORMAL,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,0,4,2,0,4,2,0,2,0,0,1,1,1,0,0,0
59,1,BEFORE,MARITAL,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
59,1,AFTER,MARITAL,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
60,1,BEFORE,TRANSITORY,27,10,9,3,2,4,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0
60,1,AFTER,TRANSITORY,21,4,8,3,2,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
60,1,BEFORE,INFORMAL,8,33,0,0,1,1,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,3,5,4,1,1,4,3,0,4,2,1,2,0,0,1,1,1,0,0,0
60,1,AFTER,INFORMAL,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,3,2,0,3,2,0,2,0,0,1,1,1,0,0,0
60,1,BEFORE,MARITAL,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
60,1,AFTER,MARITAL,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
61,1,BEFORE,TRANSITORY,28,10,8,5,5,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
61,1,AFTER,TRANSITORY,22,4,6,5,5,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
61,1,BEFORE,INFORMAL,2,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,4,2,0,3,2,0,2,0,0,1,1,1,0,0,0
61,1,AFTER,INFORMAL,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,1,4,2,0,3,1,0,2,0,0,1,1,1,0,0,0
61,1,BEFORE,MARITAL,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
61,1,AFTER,MARITAL,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
62,1,BEFORE,TRANSITORY,30,9,7,7,6,3,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
62,1,AFTER,TRANSITORY,25,4,6,6,6,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
62,1,BEFORE,INFORMAL,5,43,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,2,3,6,2,0,3,1,0,2,0,1,3,1,1,0,0,0
62,1,AFTER,INFORMAL,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,3,5,2,0,3,1,0,2,0,1,3,1,1,0,0,0
62,1,BEFORE,MARITAL,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
62,1,AFTER,MARITAL,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
63,1,BEFORE,TRANSITORY,29,8,7,6,7,3,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
63,1,AFTER,TRANSITORY,26,5,7,4,7,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
63,1,BEFORE,INFORMAL,7,45,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,4,3,6,2,0,4,1,0,2,0,2,3,1,1,0,0,0
63,1,AFTER,INFORMAL,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,6,2,0,4,1,0,2,0,2,3,1,1,0,0,0
63,1,BEFORE,MARITAL,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
63,1,AFTER,MARITAL,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
64,1,BEFORE,TRANSITORY,32,18,8,6,7,4,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4,1,3,1,0,1,3,1,0,0,0,0,1,0,1,0,1,0,1,0
64,1,AFTER,TRANSITORY,19,5,3,6,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
64,1,BEFORE,INFORMAL,4,41,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,4,3,3,6,2,0,4,1,0,2,0,2,3,1,1,0,0,0
64,1,AFTER,INFORMAL,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,2,3,5,1,0,4,1,0,2,0,2,3,1,1,0,0,0
64,1,BEFORE,MARITAL,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
64,1,AFTER,MARITAL,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,1,BEFORE,TRANSITORY,24,7,4,6,6,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0
65,1,AFTER,TRANSITORY,21,4,4,6,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
65,1,BEFORE,INFORMAL,6,45,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4,7,4,3,3,7,2,0,4,1,0,2,1,2,3,1,1,0,0,0
65,1,AFTER,INFORMAL,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,1,3,7,1,0,4,0,0,2,0,2,3,1,1,0,0,0
65,1,BEFORE,MARITAL,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,1,AFTER,MARITAL,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,1,BEFORE,TRANSITORY,30,9,5,8,6,5,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
