T1,T2,T3,T4,T5,T6
0.15627792480842,0.54286386242756,0.7,0.909949439993213,campaign_vaccine_assumption_HINT.json,Baseline
0.166209141799898,0.559918562748323,0.640719814554673,0.801946363291897,campaign_vaccine_assumption_HINT.json,Baseline
0.127406333054062,0.517622610778049,0.69882381564891,0.902357509903828,campaign_vaccine_assumption_HINT.json,Baseline
0.150959068240152,0.469856683767382,0.7,0.875169343210345,campaign_vaccine_assumption_HINT.json,Baseline
0.207235487793794,0.569411248691973,0.679004406556783,0.805913783839224,campaign_vaccine_assumption_HINT.json,Baseline
0.117126767416947,0.553354498295127,0.7,0.862523005004395,campaign_vaccine_assumption_HINT.json,Baseline
0.206248980373172,0.55445645273704,0.654352604786418,0.881210064394588,campaign_vaccine_assumption_HINT.json,Baseline
0.156053321152367,0.519015896233197,0.619810770449796,0.814290116264877,campaign_vaccine_assumption_HINT.json,Baseline
0.187719627663301,0.560012123084509,0.7,0.787030747792307,campaign_vaccine_assumption_HINT.json,Baseline
0.221126932327261,0.486658342355249,0.653856075495067,0.863475528611584,campaign_vaccine_assumption_HINT.json,Baseline
0.175861017215883,0.478873772613903,0.647243284851988,0.792953630905301,campaign_vaccine_assumption_HINT.json,Baseline
0.156218249630162,0.532082384482871,0.617325289492114,0.82766325769557,campaign_vaccine_assumption_HINT.json,Baseline
0.13319453403995,0.491369582288616,0.695341762320524,0.9009889074564,campaign_vaccine_assumption_HINT.json,Baseline
0.163118866266205,0.540274168407078,0.7,0.81066150077503,campaign_vaccine_assumption_HINT.json,Baseline
0.206467074215904,0.512950053574608,0.625445007450359,0.850154735210805,campaign_vaccine_assumption_HINT.json,Baseline
0.182928493315223,0.516345164651239,0.638790324043602,0.895492331872868,campaign_vaccine_assumption_HINT.json,Baseline
0.169481327396507,0.490611663045739,0.7,0.811393756618589,campaign_vaccine_assumption_HINT.json,Baseline
0.126542266257422,0.536138642567273,0.635080654392928,0.817975042911003,campaign_vaccine_assumption_HINT.json,Baseline
0.18072499511026,0.554401480574824,0.638148206011287,0.881213415733543,campaign_vaccine_assumption_HINT.json,Baseline
0.173081869594448,0.457045336288773,0.648867384828951,0.822961534668345,campaign_vaccine_assumption_HINT.json,Baseline
0.198466009905109,0.514613187999715,0.7,0.791329659683685,campaign_vaccine_assumption_HINT.json,Baseline
0.133393787184137,0.454887617321367,0.671283066089796,0.833959899050963,campaign_vaccine_assumption_HINT.json,Baseline
0.175966193340929,0.471229247822734,0.682674520321469,0.899409069551706,campaign_vaccine_assumption_HINT.json,Baseline
0.211682162897554,0.507147502426497,0.672928017404511,0.898596914850313,campaign_vaccine_assumption_HINT.json,Baseline
0.148071004231571,0.507463820972727,0.7,0.809590975146161,campaign_vaccine_assumption_HINT.json,Baseline
0.205373775986721,0.574768084899785,0.7,0.815688090812281,campaign_vaccine_assumption_HINT.json,Baseline
0.165073742391817,0.553289561104212,0.622654717497045,0.844792953532761,campaign_vaccine_assumption_HINT.json,Baseline
0.106162955475788,0.528251750559149,0.657057570404124,0.860642671364025,campaign_vaccine_assumption_HINT.json,Baseline
0.227940490359742,0.489365299628742,0.7,0.833981342910298,campaign_vaccine_assumption_HINT.json,Baseline
0.23355433065982,0.535000197034666,0.689201812360831,0.86960534190755,campaign_vaccine_assumption_HINT.json,Baseline
0.118852673151274,0.541028301191603,0.642755778882829,0.860226902898785,campaign_vaccine_assumption_HINT.json,Baseline
0.1504636483128,0.489093016707007,0.627873390873311,0.8692576068115,campaign_vaccine_assumption_HINT.json,Baseline
0.201419037015543,0.466575811182066,0.7,0.801071824103653,campaign_vaccine_assumption_HINT.json,Baseline
0.147783990645111,0.528192049006671,0.7,0.809322615677216,campaign_vaccine_assumption_HINT.json,Baseline
0.175145554511902,0.480092542814118,0.664077248698997,0.901068330959197,campaign_vaccine_assumption_HINT.json,Baseline
0.116358840318185,0.476745254007441,0.667232099547277,0.817299185987001,campaign_vaccine_assumption_HINT.json,Baseline
0.169022403109294,0.477345834301516,0.627526082165946,0.825041717448247,campaign_vaccine_assumption_HINT.json,Baseline
0.209289890189582,0.471185408468696,0.653512944111975,0.862496367538173,campaign_vaccine_assumption_HINT.json,Baseline
0.212936984397956,0.515933166907829,0.667198863302351,0.89664183385614,campaign_vaccine_assumption_HINT.json,Baseline
0.161360036119461,0.525333558211971,0.7,0.882664575779675,campaign_vaccine_assumption_HINT.json,Baseline
0.166306840455241,0.59038870695118,0.690182088175252,0.859982416400139,campaign_vaccine_assumption_HINT.json,Baseline
0.162171017881612,0.462170093866685,0.7,0.793243781505206,campaign_vaccine_assumption_HINT.json,Baseline
0.164498401103835,0.4460151833561,0.7,0.856839514372954,campaign_vaccine_assumption_HINT.json,Baseline
0.134327665046105,0.528970128857416,0.683199536378,0.906401006859819,campaign_vaccine_assumption_HINT.json,Baseline
0.214652699770245,0.530941930325628,0.657862746895559,0.888618746877162,campaign_vaccine_assumption_HINT.json,Baseline
0.159079426341923,0.495831030619592,0.621765849878587,0.817101613913035,campaign_vaccine_assumption_HINT.json,Baseline
0.132443640697671,0.510807393831508,0.671661607270297,0.778939235512601,campaign_vaccine_assumption_HINT.json,Baseline
0.15889424053228,0.584066107019854,0.697144326978163,0.873946304068713,campaign_vaccine_assumption_HINT.json,Baseline
0.107685117849643,0.488322070759491,0.679436135863311,0.814569469964678,campaign_vaccine_assumption_HINT.json,Baseline
0.152774306589223,0.447014109526203,0.682128145422331,0.859097489231291,campaign_vaccine_assumption_HINT.json,Baseline
0.169950377216219,0.582986192434928,0.7,0.86471596985055,campaign_vaccine_assumption_HINT.json,Baseline
0.118021052590676,0.474126790776399,0.680133618614724,0.810992380936008,campaign_vaccine_assumption_HINT.json,Baseline
0.172589229035047,0.451943116256518,0.653264777552444,0.84677111094562,campaign_vaccine_assumption_HINT.json,Baseline
0.22388670898204,0.494419781150471,0.649672534555671,0.858228579752758,campaign_vaccine_assumption_HINT.json,Baseline
0.145739572755334,0.479634603207987,0.641139747914506,0.87843659057537,campaign_vaccine_assumption_HINT.json,Baseline
0.167005069891114,0.489079656989991,0.7,0.785052275885847,campaign_vaccine_assumption_HINT.json,Baseline
0.155317063873886,0.540128512328576,0.7,0.844883990949922,campaign_vaccine_assumption_HINT.json,Baseline
0.197388375363486,0.57614762384168,0.687737046053033,0.805045674823621,campaign_vaccine_assumption_HINT.json,Baseline
0.225372715995362,0.491239035949766,0.7,0.815098628760914,campaign_vaccine_assumption_HINT.json,Baseline
0.203746343793713,0.546880164418536,0.656614937097848,0.890681030918481,campaign_vaccine_assumption_HINT.json,Baseline
0.15290965871814,0.515687199788005,0.616108429451962,0.852180635529025,campaign_vaccine_assumption_HINT.json,Baseline
0.159248541482742,0.49762590469715,0.663401110154318,0.774357043709682,campaign_vaccine_assumption_HINT.json,Baseline
0.175209996197129,0.578327029138499,0.69581916299518,0.884504923266666,campaign_vaccine_assumption_HINT.json,Baseline
0.174656402908157,0.488689843092449,0.693678587367739,0.772770537297105,campaign_vaccine_assumption_HINT.json,Baseline
0.205144425137135,0.462935439701561,0.661730163519017,0.819973047068699,campaign_vaccine_assumption_HINT.json,Baseline
0.139035830952165,0.490201670440412,0.67601362310766,0.779924354148689,campaign_vaccine_assumption_HINT.json,Baseline
0.226191004834443,0.505088687017055,0.7,0.801255100773391,campaign_vaccine_assumption_HINT.json,Baseline
0.149363762953013,0.516042345793755,0.648158775246809,0.781401586990457,campaign_vaccine_assumption_HINT.json,Baseline
0.110983372450986,0.484042649207107,0.666474833174168,0.862943663285436,campaign_vaccine_assumption_HINT.json,Baseline
0.111700518021094,0.515635817150369,0.668012214208831,0.799574568621201,campaign_vaccine_assumption_HINT.json,Baseline
0.121278065037711,0.512895897232411,0.657024670679252,0.794242019102201,campaign_vaccine_assumption_HINT.json,Baseline
0.145547304603863,0.567019704385529,0.68647460853201,0.790092095859459,campaign_vaccine_assumption_HINT.json,Baseline
0.226512998331646,0.530631575549655,0.661445751785894,0.874888750875531,campaign_vaccine_assumption_HINT.json,Baseline
0.153770739979472,0.516517435133561,0.7,0.870233760318164,campaign_vaccine_assumption_HINT.json,Baseline
0.131499192946006,0.481645131070853,0.657613262759376,0.797815803405576,campaign_vaccine_assumption_HINT.json,Baseline
0.143702882369954,0.57733296804887,0.7,0.861934376543895,campaign_vaccine_assumption_HINT.json,Baseline
0.111529248478498,0.497449144766655,0.685770278208788,0.883055637533345,campaign_vaccine_assumption_HINT.json,Baseline
0.224953884757556,0.548891451927269,0.7,0.812268539190097,campaign_vaccine_assumption_HINT.json,Baseline
0.162161286781449,0.583717936986465,0.660166445321242,0.820685570716862,campaign_vaccine_assumption_HINT.json,Baseline
0.112112170514259,0.494761573683558,0.668789256965833,0.805268774808885,campaign_vaccine_assumption_HINT.json,Baseline
0.199364118967751,0.499302070633862,0.641161848847599,0.886334881844685,campaign_vaccine_assumption_HINT.json,Baseline
0.218117099309296,0.476236335533998,0.7,0.808777188056306,campaign_vaccine_assumption_HINT.json,Baseline
0.13238802434747,0.468365918192574,0.647068860544137,0.832997377595117,campaign_vaccine_assumption_HINT.json,Baseline
0.187831088495966,0.529187840960294,0.62180713626729,0.816089126043759,campaign_vaccine_assumption_HINT.json,Baseline
0.214055246478224,0.500636110834114,0.7,0.8179812667361,campaign_vaccine_assumption_HINT.json,Baseline
0.182958687332628,0.488453548193639,0.638797755848189,0.795949213866926,campaign_vaccine_assumption_HINT.json,Baseline
0.143327628177148,0.557721821303074,0.642595629634287,0.876660901685369,campaign_vaccine_assumption_HINT.json,Baseline
0.220149385491296,0.569049616294307,0.698005520674234,0.848372149933264,campaign_vaccine_assumption_HINT.json,Baseline
0.152421692895172,0.562963070691478,0.647628711473807,0.800983604573996,campaign_vaccine_assumption_HINT.json,Baseline
0.171928954178111,0.542193865102032,0.697113139128869,0.911713437814225,campaign_vaccine_assumption_HINT.json,Baseline
0.149346221651364,0.566809140168141,0.690994472749057,0.894546927257996,campaign_vaccine_assumption_HINT.json,Baseline
0.17329423719905,0.512692533842108,0.7,0.767887434629638,campaign_vaccine_assumption_HINT.json,Baseline
0.177879829230343,0.487199001348311,0.661228350150739,0.779365721595069,campaign_vaccine_assumption_HINT.json,Baseline
0.153616633456431,0.52505914552496,0.615680403230345,0.846717979014132,campaign_vaccine_assumption_HINT.json,Baseline
0.138328209418572,0.578435469463708,0.7,0.823980434702243,campaign_vaccine_assumption_HINT.json,Baseline
0.225953038549381,0.477588029634945,0.66952302576578,0.830810029500882,campaign_vaccine_assumption_HINT.json,Baseline
0.148361284547793,0.522623718462658,0.635760457499472,0.792587987141151,campaign_vaccine_assumption_HINT.json,Baseline
0.171442267798917,0.498861525046498,0.642169155664478,0.897160396358033,campaign_vaccine_assumption_HINT.json,Baseline
0.18029096564309,0.446221427277005,0.696334676641687,0.858567502938892,campaign_vaccine_assumption_HINT.json,Baseline
0.177413868241563,0.496910615573076,0.688747736330089,0.912852694005856,campaign_vaccine_assumption_HINT.json,Baseline
0.236113898655302,0.503758807880841,0.66695537747404,0.849550998983595,campaign_vaccine_assumption_HINT.json,Baseline
0.0990521070446529,0.526906808333878,0.679591819811997,0.858864779656149,campaign_vaccine_assumption_HINT.json,Baseline
0.170372781642453,0.50215431378539,0.7,0.794279410641015,campaign_vaccine_assumption_HINT.json,Baseline
0.184646878829084,0.581463118860375,0.7,0.870129181899591,campaign_vaccine_assumption_HINT.json,Baseline
0.213222016970956,0.509408411633959,0.684561389261655,0.78313546867106,campaign_vaccine_assumption_HINT.json,Baseline
0.155319690239531,0.512338659755699,0.632469639582073,0.889024796995701,campaign_vaccine_assumption_HINT.json,Baseline
0.17632715146186,0.447241422939057,0.668321643923628,0.828180371159442,campaign_vaccine_assumption_HINT.json,Baseline
0.186761195302961,0.517698147053194,0.7,0.770937024599606,campaign_vaccine_assumption_HINT.json,Baseline
0.104152760267377,0.516042714016609,0.688672862962211,0.80684321766469,campaign_vaccine_assumption_HINT.json,Baseline
0.191479120111907,0.573568610105079,0.66995301135357,0.801403481417913,campaign_vaccine_assumption_HINT.json,Baseline
0.152675495432306,0.473622053380501,0.7,0.83826178047039,campaign_vaccine_assumption_HINT.json,Baseline
0.223199132797311,0.524835798872318,0.659276612441661,0.802502301219235,campaign_vaccine_assumption_HINT.json,Baseline
0.194293048183656,0.557075824219617,0.656594195906263,0.792965765965573,campaign_vaccine_assumption_HINT.json,Baseline
0.162133824471702,0.484759138347873,0.687121516677162,0.774404831291213,campaign_vaccine_assumption_HINT.json,Baseline
0.144849845052312,0.498747929994247,0.7,0.871062979101392,campaign_vaccine_assumption_HINT.json,Baseline
0.133713112968439,0.566292740030676,0.7,0.871086785016725,campaign_vaccine_assumption_HINT.json,Baseline
0.126065841006011,0.493156997754056,0.635563139945709,0.82442438491853,campaign_vaccine_assumption_HINT.json,Baseline
0.149360036562671,0.450989975624315,0.7,0.818732092339302,campaign_vaccine_assumption_HINT.json,Baseline
0.150869109508537,0.579163401420126,0.7,0.862946580215352,campaign_vaccine_assumption_HINT.json,Baseline
0.140266256971464,0.541242563619792,0.657338401901,0.784402947099315,campaign_vaccine_assumption_HINT.json,Baseline
0.160737603162247,0.498669484071548,0.643195592282552,0.897449098582781,campaign_vaccine_assumption_HINT.json,Baseline
0.224532934369893,0.511013890199166,0.645855102445642,0.821553711338488,campaign_vaccine_assumption_HINT.json,Baseline
0.181282632030216,0.516479595021571,0.626846519044178,0.800885737495385,campaign_vaccine_assumption_HINT.json,Baseline
0.168836029773245,0.505919289881692,0.630491325906959,0.887402771233944,campaign_vaccine_assumption_HINT.json,Baseline
0.124658155317598,0.551625164011244,0.64091105278539,0.853946662661249,campaign_vaccine_assumption_HINT.json,Baseline
0.180855984999408,0.575886508233561,0.7,0.813212151746149,campaign_vaccine_assumption_HINT.json,Baseline
0.116790321082415,0.51833574552326,0.635983073898387,0.843601338512291,campaign_vaccine_assumption_HINT.json,Baseline
0.104963537138365,0.510899421444753,0.7,0.828913528485327,campaign_vaccine_assumption_HINT.json,Baseline
0.15926432735845,0.535489929748184,0.616300194300016,0.839735528291609,campaign_vaccine_assumption_HINT.json,Baseline
0.230149638998831,0.479723639267638,0.69060943696862,0.831338952129286,campaign_vaccine_assumption_HINT.json,Baseline
0.220804797595331,0.52246388457871,0.656372760600501,0.881879438244526,campaign_vaccine_assumption_HINT.json,Baseline
0.179208332663477,0.444521679998379,0.686710192993992,0.852893913350823,campaign_vaccine_assumption_HINT.json,Baseline
0.133900317698988,0.565008953909842,0.660076302677288,0.805280910288563,campaign_vaccine_assumption_HINT.json,Baseline
0.122524372111423,0.54345237787068,0.658020385416749,0.799273949105342,campaign_vaccine_assumption_HINT.json,Baseline
0.173229129995823,0.579609670262932,0.679983287278147,0.800125865586715,campaign_vaccine_assumption_HINT.json,Baseline
0.147509223714158,0.564179820224794,0.7,0.882513691157416,campaign_vaccine_assumption_HINT.json,Baseline
0.132996570459707,0.541453418001907,0.664688247323581,0.897527761982799,campaign_vaccine_assumption_HINT.json,Baseline
0.170520308220372,0.579220245417013,0.681474041098532,0.799037951214368,campaign_vaccine_assumption_HINT.json,Baseline
0.144148422164857,0.554620455414762,0.7,0.898824023709574,campaign_vaccine_assumption_HINT.json,Baseline
0.202370864397021,0.543447894386435,0.7,0.783735730390744,campaign_vaccine_assumption_HINT.json,Baseline
0.210747969820811,0.512522150897163,0.681098914299768,0.781166682183984,campaign_vaccine_assumption_HINT.json,Baseline
0.111927962935688,0.522347597584645,0.7,0.875049996387354,campaign_vaccine_assumption_HINT.json,Baseline
0.160829572172205,0.468793794337058,0.7,0.790731558196478,campaign_vaccine_assumption_HINT.json,Baseline
0.117556830249561,0.473365463501555,0.7,0.847157428149605,campaign_vaccine_assumption_HINT.json,Baseline
0.166722606849777,0.533674200895069,0.7,0.881760569673637,campaign_vaccine_assumption_HINT.json,Baseline
0.153476264001256,0.567472433908908,0.7,0.793799204529545,campaign_vaccine_assumption_HINT.json,Baseline
0.20786932872083,0.505234650420747,0.7,0.81577160926864,campaign_vaccine_assumption_HINT.json,Baseline
0.217979437714559,0.571404219762889,0.684966377451526,0.830761234245499,campaign_vaccine_assumption_HINT.json,Baseline
0.205906820213603,0.51193682325887,0.7,0.778982093074587,campaign_vaccine_assumption_HINT.json,Baseline
0.160207804351136,0.486087117035616,0.622716113075213,0.826727026219544,campaign_vaccine_assumption_HINT.json,Baseline
0.158055174871521,0.589083844349467,0.7,0.852749575356719,campaign_vaccine_assumption_HINT.json,Baseline
0.223401510766474,0.528174307305699,0.675724874195546,0.795326343813661,campaign_vaccine_assumption_HINT.json,Baseline
0.18282100673217,0.558108312632351,0.627463113242105,0.848366536457024,campaign_vaccine_assumption_HINT.json,Baseline
0.182700252886967,0.501882477281229,0.61785192039342,0.854047141975187,campaign_vaccine_assumption_HINT.json,Baseline
0.115064490411046,0.527085685465143,0.7,0.814770733999681,campaign_vaccine_assumption_HINT.json,Baseline
0.198558373678752,0.539051093471929,0.7,0.777643307254416,campaign_vaccine_assumption_HINT.json,Baseline
0.198212902107028,0.571728375454731,0.676656017837604,0.881741779820508,campaign_vaccine_assumption_HINT.json,Baseline
0.221960541794994,0.491295836418415,0.65895305514052,0.87282441306124,campaign_vaccine_assumption_HINT.json,Baseline
0.210822399305626,0.482760919146122,0.7,0.8221667331373,campaign_vaccine_assumption_HINT.json,Baseline
0.171629040500777,0.587035046537367,0.7,0.867553617280058,campaign_vaccine_assumption_HINT.json,Baseline
0.121922667045062,0.566387019341345,0.665992917037011,0.862273826147345,campaign_vaccine_assumption_HINT.json,Baseline
0.160953074795376,0.583509568793981,0.661393134228228,0.863931672457774,campaign_vaccine_assumption_HINT.json,Baseline
0.178988856406629,0.586318477842538,0.684699618749815,0.813231790414139,campaign_vaccine_assumption_HINT.json,Baseline
0.228099525606216,0.503685031898634,0.648462035099455,0.845362096060132,campaign_vaccine_assumption_HINT.json,Baseline
0.165821476873854,0.455801655379791,0.6806831646561,0.800000375452649,campaign_vaccine_assumption_HINT.json,Baseline
0.142247296347717,0.527827465431876,0.7,0.801837848721835,campaign_vaccine_assumption_HINT.json,Baseline
0.21802243145115,0.571917640750094,0.693008707657968,0.848210559247639,campaign_vaccine_assumption_HINT.json,Baseline
0.21594657637084,0.473031011717867,0.696198740302617,0.807470625190602,campaign_vaccine_assumption_HINT.json,Baseline
0.197980650477706,0.524576451637804,0.7,0.862512478262003,campaign_vaccine_assumption_HINT.json,Baseline
0.0967640738638928,0.513415337365255,0.679384671212461,0.836977917710574,campaign_vaccine_assumption_HINT.json,Baseline
0.22093253235353,0.486543395797607,0.648675812099151,0.852154767730408,campaign_vaccine_assumption_HINT.json,Baseline
0.200934876945812,0.570323328960527,0.697598844038024,0.800742194219169,campaign_vaccine_assumption_HINT.json,Baseline
0.10732037472642,0.494548132292803,0.7,0.83646394506226,campaign_vaccine_assumption_HINT.json,Baseline
0.17711071913578,0.45717941599973,0.7,0.82201927386413,campaign_vaccine_assumption_HINT.json,Baseline
0.208835054963901,0.466598627831264,0.7,0.828258937439193,campaign_vaccine_assumption_HINT.json,Baseline
0.121937934496577,0.520820907031506,0.673653511480769,0.896882213953815,campaign_vaccine_assumption_HINT.json,Baseline
0.198001638463992,0.5078806615586,0.629330060470314,0.808415786770246,campaign_vaccine_assumption_HINT.json,Baseline
0.218299929812649,0.509083172023175,0.683230562796984,0.787892977058215,campaign_vaccine_assumption_HINT.json,Baseline
0.192476823157869,0.564811481228718,0.693800779698366,0.788795555198037,campaign_vaccine_assumption_HINT.json,Baseline
0.224647999999293,0.564433572430388,0.693018457679903,0.848542268674034,campaign_vaccine_assumption_HINT.json,Baseline
